ClaveMateria,Clave Materi(NOUSAR),Materia,Grupo,TipoGrupo,Docente,SalOn,Horario,Cupo
IIM985117,IIM-9851-17,INGENIERIA DE METODOS I,F,Teoria,AVELAR SOSA LILIANA,103-D-202,"Lunes 11:00-13:00, Miércoles 11:00-13:00",20
IIM985217,IIM-9852-17,INGENIERIA DE METODOS II,A,Teoria,FLORES SANCHEZ ALEJANDRA,103-D-214,"Lunes 9:00-11:00, Miércoles 9:00-11:00",20
IIM985217,IIM-9852-17,INGENIERIA DE METODOS II,B,Teoria,FLORES SANCHEZ ALEJANDRA,103-D-203,"Lunes 11:00-13:00, Miércoles 11:00-13:00",20
IIM985217,IIM-9852-17,INGENIERIA DE METODOS II,C,Teoria,DUARTE DIAZ RICARDO,103,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM985217,IIM-9852-17,INGENIERIA DE METODOS II,D,Teoria,GOMEZ RIVERA URIEL ANGEL,103-D-212,"Martes 11:00-13:00, Jueves 11:00-13:00",30
IIM985317,IIM-9853-17,TOMA DE DECISIONES MULTICRITERIO,A,Teoria,ROLDAN CASTELLANOS FLORENCIO,ABRAHAM103-Y1-101,"Martes 13:00-15:00, Jueves 13:00-15:00",35
IIM985317,IIM-9853-17,TOMA DE DECISIONES MULTICRITERIO,B,Teoria,OCHOA ORTIZ CARLOS ALBERTO,103-K1-102-c,"Martes 11:00-13:00, Jueves 11:00-13:00",20
IIM985317,IIM-9853-17,TOMA DE DECISIONES MULTICRITERIO,C,Teoria,PEREZ OLGUIN IVAN JUAN CARLOS,103-D-113,"Martes 16:00-18:00, Jueves 16:00-18:00",30
IIM985417,IIM-9854-17,PLANEACION Y DISEÑO DE INSTALACIONES,A,Teoria,CASTILLO MORAN ZAIRA YERENIA,103-D-206,"Martes 9:00-11:00, Jueves 9:00-11:00",30
IIM985417,IIM-9854-17,PLANEACION Y DISEÑO DE INSTALACIONES,B,Teoria,HERMOSILLO PEREZ FERNANDO,103-Y1-101,"Lunes 13:00-15:00, Miércoles 13:00-15:00",30
IIM985417,IIM-9854-17,PLANEACION Y DISEÑO DE INSTALACIONES,C,Teoria,GOMEZ SALAZAR JULIO CESAR,103-W-303,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM985417,IIM-9854-17,PLANEACION Y DISEÑO DE INSTALACIONES,D,Teoria,GOMEZ SALAZAR JULIO CESAR,103-Y1-203,"Martes 16:00-18:00, Jueves 16:00-18:00",20
IIM985517,IIM-9855-17,INGENIERIA DE PROCESOS,A,Teoria,ROLDAN CASTELLANOS FLORENCIO,ABRAHAM103-Y1-208,"Martes 18:00-20:00, Jueves 18:00-20:00",32
IIM985517,IIM-9855-17,INGENIERIA DE PROCESOS,A-L1,Laboratorio,ROLDAN CASTELLANOS FLORENCIO,ABRAHAM103-Y1-208,Viernes 16:00-18:00,32
IIM985517,IIM-9855-17,INGENIERIA DE PROCESOS,B,Teoria,DE LA GARZA GOMEZ ANDREA,103-D-204,"Martes 20:00-22:00, Jueves 20:00-22:00",32
IIM985517,IIM-9855-17,INGENIERIA DE PROCESOS,B-L1,Laboratorio,DE LA GARZA GOMEZ ANDREA,103-D-204,Viernes 18:00-20:00,32
IIM985617,IIM-9856-17,ERGONOMIA INDUSTRIAL,A,Teoria,MARQUEZ GAYOSSO DEYSI GUADALUPE,103-D-202,"Lunes 9:00-11:00, Miércoles 9:00-11:00",20
IIM985617,IIM-9856-17,ERGONOMIA INDUSTRIAL,B,Teoria,MALDONADO MACIAS AIDE ARACELY,103-D-205,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM985617,IIM-9856-17,ERGONOMIA INDUSTRIAL,C,Teoria,GOMEZ BULL KARLA GABRIELA,103-J1-111,"Martes 16:00-18:00, Jueves 16:00-18:00",20
IIM985617,IIM-9856-17,ERGONOMIA INDUSTRIAL,D,Teoria,GOMEZ RIVERA URIEL ANGEL,103-D-206,"Lunes 13:00-15:00, Miércoles 13:00-15:00",20
IIM985717,IIM-9857-17,SISTEMAS DE PRODUCCION ESBELTOS,A,Teoria,ZAPIEN GUERRERO CRISTINA Teams Lunes,"13:00-15:00,",Miércoles 13:00-15:00,35
IIM985717,IIM-9857-17,SISTEMAS DE PRODUCCION ESBELTOS,B,Teoria,CHAVEZ MONTELONGO REYNA PATRICIA,103-D-112,"Lunes 18:00-20:00, Miércoles 18:00-20:00",25
IIM985717,IIM-9857-17,SISTEMAS DE PRODUCCION ESBELTOS,C,Teoria,ESTRADA ORANTES FRANCISCO JAVIER,103-D-214,"Martes 16:00-18:00, Jueves 16:00-18:00",32
IIM985717,IIM-9857-17,SISTEMAS DE PRODUCCION ESBELTOS,D,Teoria,MENDOZA FONG JOSE ROBERTO,103-Y1-208,"Lunes 20:00-22:00, Miércoles 20:00-22:00",25
IIM985817,IIM-9858-17,INGENIERIA DE CALIDAD,A,Teoria,LOPEZ JIMENEZ RASCON SALVADOR,103-D-107,"Lunes 20:00-22:00, Miércoles 20:00-22:00",18
IIM985817,IIM-9858-17,INGENIERIA DE CALIDAD,B,Teoria,ESTRADA ORANTES FRANCISCO JAVIER,103-W-303,"Lunes 18:00-20:00, Miércoles 18:00-20:00",32
IIM985817,IIM-9858-17,INGENIERIA DE CALIDAD,C,Teoria,MENDOZA FONG JOSE ROBERTO,103-D-211,"Martes 20:00-22:00, Jueves 20:00-22:00",32
IIM985917,IIM-9859-17,PRODUCCION MAS LIMPIA,A,Teoria,GUTIERREZ VAZQUEZ AIMEE DE LOS,ANGELES103-D-202,"Lunes 16:00-18:00, Miércoles 16:00-18:00",35
IIM985917,IIM-9859-17,PRODUCCION MAS LIMPIA,B,Teoria,ARGUELLES ARGUELLES CARMEN,GUADALUPE103-D-211,"Martes 16:00-18:00, Jueves 16:00-18:00",30
IIM986017,IIM-9860-17,SISTEMA PARA EL CONTROL DE LA PRODUCCION Y LOS INVENTARIOS,A,Teoria,SERRATO PEÑALOZA KARLA ARGELIA,103-Y1-101,"Lunes 20:00-22:00, Viernes 20:00-22:00",25
IIM986017,IIM-9860-17,SISTEMA PARA EL CONTROL DE LA PRODUCCION Y LOS INVENTARIOS,A-L1,Laboratorio,SERRATO PEÑALOZA KARLA ARGELIA,103-Y1-101,Miércoles 20:00-22:00,25
IIM986017,IIM-9860-17,SISTEMA PARA EL CONTROL DE LA PRODUCCION Y LOS INVENTARIOS,B,Teoria,PEREZ OLGUIN IVAN JUAN CARLOS,103-Y1-203,"Lunes 20:00-22:00, Miércoles 20:00-22:00",20
IIM986017,IIM-9860-17,SISTEMA PARA EL CONTROL DE LA PRODUCCION Y LOS INVENTARIOS,B-L1,Laboratorio,PEREZ OLGUIN IVAN JUAN CARLOS,103-Y1-203,Viernes 20:00-22:00,20
IIM986017,IIM-9860-17,SISTEMA PARA EL CONTROL DE LA PRODUCCION Y LOS INVENTARIOS,C,Teoria,SERRATO PEÑALOZA KARLA ARGELIA,103-Y1-203,"Martes 18:00-20:00, Viernes 18:00-20:00",20
IIM986017,IIM-9860-17,SISTEMA PARA EL CONTROL DE LA PRODUCCION Y LOS INVENTARIOS,C-L1,Laboratorio,SERRATO PEÑALOZA KARLA ARGELIA,103-Y1-203,Jueves 18:00-20:00,20
IIM986117,IIM-9861-17,SEMINARIO DE TITULACION INDUSTRIAL,A,Teoria,ARGUELLES ARGUELLES CARMEN,GUADALUPE103-D-114,"Martes 20:00-22:00, Jueves 20:00-22:00",30
IIM986117,IIM-9861-17,SEMINARIO DE TITULACION INDUSTRIAL,B,Teoria,GARCIA VAZQUEZ BERENICE,103-D-212,"Lunes 18:00-20:00, Miércoles 18:00-20:00",30
IIM986217,IIM-9862-17,ADMINISTRACION DE LA CADENA DE SUMINISTROS,A,Teoria,GUTIERREZ VAZQUEZ AIMEE DE LOS,ANGELES103-Y1-203,"Lunes 18:00-20:00, Miércoles 18:00-20:00",20
IIM986217,IIM-9862-17,ADMINISTRACION DE LA CADENA DE SUMINISTROS,A-L1,Laboratorio,GUTIERREZ VAZQUEZ AIMEE DE LOS,ANGELES103-Y1-206,Viernes 16:00-18:00,20
IIM986217,IIM-9862-17,ADMINISTRACION DE LA CADENA DE SUMINISTROS,B,Teoria,AVELAR SOSA LILIANA,103-Y1-203,"Lunes 16:00-18:00, Viernes 16:00-18:00",24
IIM986217,IIM-9862-17,ADMINISTRACION DE LA CADENA DE SUMINISTROS,B-L1,Laboratorio,AVELAR SOSA LILIANA,103-Y1-203,Miércoles 16:00-18:00,24
IIM986217,IIM-9862-17,ADMINISTRACION DE LA CADENA DE SUMINISTROS,C,Teoria,... ... ...,103-Y1-206,"Martes 20:00-22:00, Viernes 20:00-22:00",18
IIM986217,IIM-9862-17,ADMINISTRACION DE LA CADENA DE SUMINISTROS,C-L1,Laboratorio,... ... ...,103-Y1-206,Jueves 20:00-22:00,18
IIM986317,IIM-9863-17,TITULACION INDUSTRIAL,A,Teoria,MAYNEZ GUADERRAMA AURORA IRMA,103-D-114,"Lunes 18:00-20:00, Miércoles 18:00-20:00",20
IIM986317,IIM-9863-17,TITULACION INDUSTRIAL,C,Teoria,ARGUELLES ARGUELLES CARMEN,GUADALUPE103,"Martes 18:00-20:00, Jueves 18:00-20:00",20
IIM986317,IIM-9863-17,TITULACION INDUSTRIAL,D,Teoria,TORRES ARGUELLES SOLEDAD VIANEY,103-D-114,"Martes 16:00-18:00, Jueves 16:00-18:00",20
IIM986317,IIM-9863-17,TITULACION INDUSTRIAL,E,Teoria,AVELAR SOSA LILIANA,103-D-202,"Lunes 18:00-20:00, Miércoles 18:00-20:00",20
IIM986817,IIM-9868-17,GESTION DE LA CALIDAD,A,Teoria,ARCINIEGA GARCIA OLIVIA LIZETTE,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",18
IIM986917,IIM-9869-17,QUIMICA II,A,Teoria,ORDOÑEZ CASANOVA ELSA GABRIELA,103-D-113,"Lunes 13:00-15:00, Miércoles 13:00-15:00",13
IIM986917,IIM-9869-17,QUIMICA II,B,Teoria,DE LA GARZA GOMEZ ANDREA,103-D-101,"Lunes 18:00-20:00, Miércoles 18:00-20:00",10
IIM987017,IIM-9870-17,DISEÑO DE HERRAMENTAS,A,Teoria,GUILLEN ANAYA LUIS GONZALO,103-Y1-201-g,"Lunes 11:00-13:00, Miércoles 11:00-13:00",20
IIM987017,IIM-9870-17,DISEÑO DE HERRAMENTAS,B,Teoria,MORALES ALMENDARES ISRAEL,103-W-106,"Martes 18:00-20:00, Jueves 18:00-20:00",24
IIM987217,IIM-9872-17,LEGISLACION INDUSTRIAL,A,Teoria,HERNANDEZ JUAN,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",15
IIM987317,IIM-9873-17,SEMINARIO DE TITULACION MANUFACTURA,A,Teoria,REYNOSO JARDON ELVA LILIA,103-D-101,"Lunes 16:00-18:00, Miércoles 16:00-18:00",10
IIM987417,IIM-9874-17,PROYECTO DE TITULACION INDUSTRIAL,A,Teoria,ALBA BAENA NOE GAUDENCIO,103,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM987516,IIM-9875-16,PROYECTO DE TITULACION MECANICO I,A,Teoria,TENANGO PIRIN OSCAR,103,"Lunes 16:00-18:00, Miércoles 16:00-18:00",15
IIM987617,IIM-9876-17,PROYECTO DE TITULACION MECANICO II,A,Teoria,ZALAPA GARIBAY MANUELA ALEJANDRA,103-D-102-b,"Lunes 18:00-20:00, Miércoles 18:00-20:00",15
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,A,Teoria,VERGARA VILLEGAS OSSLAN OSIRIS,103-W-306,"Jueves 9:00-11:00, Viernes 9:00-10:00",30
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,A-L1,Laboratorio,VERGARA VILLEGAS OSSLAN OSIRIS,103-W-306,Martes 9:00-11:00,30
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,B,Teoria,JIMENEZ JIMENEZ MARIO,103,"Martes 18:00-20:00, Viernes 18:00-19:00",20
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,B-L1,Laboratorio,JIMENEZ JIMENEZ MARIO,103,Jueves 18:00-20:00,20
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,C,Teoria,JIMENEZ GONZALEZ FERNANDO CORNELIO,103-Y1-201-i,"Jueves 16:00-18:00, Viernes 16:00-17:00",20
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,C-L1,Laboratorio,JIMENEZ GONZALEZ FERNANDO CORNELIO,103-Y1-201-i,Martes 16:00-18:00,20
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,D,Teoria,TOVANCHE PICON HECTOR EDUARDO,103-W-306,"Lunes 20:00-22:00, Viernes 20:00-21:00",30
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,D-L1,Laboratorio,TOVANCHE PICON HECTOR EDUARDO,103-W-306,Miércoles 20:00-22:00,30
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,E,Teoria,JIMENEZ JIMENEZ MARIO,103-W-101,"Lunes 16:00-18:00, Viernes 16:00-17:00",20
IIM987717,IIM-9877-17,DISEÑO DE INTERFACES I,E-L1,Laboratorio,JIMENEZ JIMENEZ MARIO,103-W-101,Miércoles 16:00-18:00,20
IIM987817,IIM-9878-17,DISEÑO DE INTERFACES II,A,Teoria,VERGARA VILLEGAS OSSLAN OSIRIS,103-W-105,"Lunes 9:00-11:00, Viernes 10:00-11:00",20
IIM987817,IIM-9878-17,DISEÑO DE INTERFACES II,A-L1,Laboratorio,VERGARA VILLEGAS OSSLAN OSIRIS,103-W-105,Miércoles 9:00-11:00,20
IIM987817,IIM-9878-17,DISEÑO DE INTERFACES II,B,Teoria,ROMO MEZA JESUS ROBERTO,103-W-105,"Lunes 20:00-22:00, Viernes 21:00-22:00",20
IIM987817,IIM-9878-17,DISEÑO DE INTERFACES II,B-L1,Laboratorio,ROMO MEZA JESUS ROBERTO,103-W-105,Miércoles 20:00-22:00,20
IIM987817,IIM-9878-17,DISEÑO DE INTERFACES II,C,Teoria,GALARZA REYNA PRISCILA ESTHER,103-W-101,"Lunes 9:00-11:00, Viernes 9:00-10:00",24
IIM987817,IIM-9878-17,DISEÑO DE INTERFACES II,C-L1,Laboratorio,GALARZA REYNA PRISCILA ESTHER,103-W-101,Miércoles 9:00-11:00,24
IIM987917,IIM-9879-17,MOTORES Y CONTROLADORES,A,Teoria,MARTINEZ GARCIA EDGAR ALONSO,103-D-112,"Martes 9:00-11:00, Viernes 9:00-10:00",30
IIM987917,IIM-9879-17,MOTORES Y CONTROLADORES,A-L1,Laboratorio,MARTINEZ GARCIA EDGAR ALONSO,103-D-112,Jueves 9:00-11:00,30
IIM987917,IIM-9879-17,MOTORES Y CONTROLADORES,C,Teoria,SALINAS AVILA ADRIANA,103,"Martes 18:00-20:00, Viernes 19:00-20:00",30
IIM987917,IIM-9879-17,MOTORES Y CONTROLADORES,C-L1,Laboratorio,SALINAS AVILA ADRIANA,103,Jueves 18:00-20:00,30
IIM988017,IIM-9880-17,PROYECTO DE TITULACION MECATRONICO I,A,Teoria,NANDAYAPA ALFARO MANUEL DE JESUS,103-D-202,"Martes 20:00-22:00, Jueves 20:00-22:00",25
IIM988017,IIM-9880-17,PROYECTO DE TITULACION MECATRONICO I,B,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",32
IIM988117,IIM-9881-17,CONTROL INTELIGENTE,A,Teoria,"FLORES ABAD ANGEL Ju - NR, Lu -",103-D-2,"Lunes 20:00-22:00, Jueves 21:00-22:00 11,",30
IIM988117,IIM-9881-17,CONTROL INTELIGENTE,A-L1,Laboratorio,FLORES ABAD ANGEL,103-D-211,Miércoles 20:00-22:00,30
IIM988117,IIM-9881-17,CONTROL INTELIGENTE,B,Teoria,MOLINA SALAZAR JAVIER,103-D-115,"Lunes 11:00-13:00, Viernes 11:00-12:00",12
IIM988117,IIM-9881-17,CONTROL INTELIGENTE,B-L1,Laboratorio,MOLINA SALAZAR JAVIER,103-K1-102-b,Miércoles 11:00-13:00,12
IIM988217,IIM-9882-17,VISION,A,Teoria,TOVANCHE PICON HECTOR EDUARDO,103,"Martes 18:00-20:00, Viernes 18:00-19:00",30
IIM988217,IIM-9882-17,VISION,A-L1,Laboratorio,TOVANCHE PICON HECTOR EDUARDO,103,Jueves 18:00-20:00,30
IIM988317,IIM-9883-17,PROYECTO DE TITULACION MECATRONICO II,A,Teoria,FLORES ABAD ANGEL,103-Y2-101-a,"Martes 18:00-20:00, Jueves 18:00-20:00",15
IIM988317,IIM-9883-17,PROYECTO DE TITULACION MECATRONICO II,B,Teoria,VIDAL PORTILLA LUIS RICARDO,103-D-102-j,"Lunes 13:00-15:00, Miércoles 13:00-15:00",15
IIM988317,IIM-9883-17,PROYECTO DE TITULACION MECATRONICO II,C,Teoria,NORIEGA MORALES SALVADOR ANACLETO,103-K1-301,"Martes 16:00-18:00, Jueves 16:00-18:00",15
IIM988317,IIM-9883-17,PROYECTO DE TITULACION MECATRONICO II,D,Teoria,ÑECO CABERTA RAUL,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",20
IIM988417,IIM-9884-17,DOCUMENTACION DEL DISEÑO MECATRONICO,A,Teoria,VERGARA VILLEGAS OSSLAN OSIRIS,103-D-202,"Martes 11:00-13:00, Jueves 11:00-13:00",30
IIM988417,IIM-9884-17,DOCUMENTACION DEL DISEÑO MECATRONICO,B,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103-D-202,"Martes 9:00-11:00, Jueves 9:00-11:00",30
IIM988417,IIM-9884-17,DOCUMENTACION DEL DISEÑO MECATRONICO,C,Teoria,ORTIZ MUÑOZ DIANA YAZIEL,103-D-210,"Martes 9:00-11:00, Jueves 9:00-11:00",20
IIM988517,IIM-9885-17,MECANICA DE SOLIDOS,A,Teoria,ALVAREZ VEGA GABRIELA,103-D-210,"Martes 7:00-9:00, Jueves 7:00-9:00",24
IIM988517,IIM-9885-17,MECANICA DE SOLIDOS,B,Teoria,,103-D-204,"Lunes 9:00-11:00, Miércoles 9:00-11:00",30
IIM988617,IIM-9886-17,ELECTRONICA AERONAUTICA,A,Teoria,VILLANUEVA MONTELLANO ALFREDO,103-D-212,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM988617,IIM-9886-17,ELECTRONICA AERONAUTICA,A-L1,Laboratorio,VILLANUEVA MONTELLANO ALFREDO,103-Y4-203,Viernes 16:00-18:00,30
IIM988617,IIM-9886-17,ELECTRONICA AERONAUTICA,B,Teoria,VILLANUEVA MONTELLANO ALFREDO,103-D-205,"Martes 20:00-22:00, Jueves 20:00-22:00",30
IIM988617,IIM-9886-17,ELECTRONICA AERONAUTICA,B-L1,Laboratorio,VILLANUEVA MONTELLANO ALFREDO,103-Y4-203,Viernes 20:00-22:00,30
IIM988717,IIM-9887-17,DISEÑO DE AERONAVES,A,Teoria,PAZ PEREZ ARTURO,103-J1-114-c,"Lunes 20:00-22:00, Miércoles 20:00-21:00",30
IIM988717,IIM-9887-17,DISEÑO DE AERONAVES,A-L1,Laboratorio,PAZ PEREZ ARTURO,103-J1-114-c,Viernes 20:00-22:00,30
IIM988817,IIM-9888-17,PROYECTO DE TITULACION AERONAUTICA I,A,Teoria,LIRA MARTINEZ MANUEL ALEJANDRO,103-D-102-d,"Lunes 11:00-13:00, Miércoles 11:00-13:00",20
IIM988817,IIM-9888-17,PROYECTO DE TITULACION AERONAUTICA I,C,Teoria,PAZ PEREZ ARTURO,103-J1-114-c,"Martes 20:00-22:00, Jueves 20:00-22:00",16
IIM988917,IIM-9889-17,PROYECTO DE TITULACION AERONAUTICA II,A,Teoria,LIRA MARTINEZ MANUEL ALEJANDRO,103-D-102-d,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM989017,IIM-9890-17,SENSORES E INSTRUMENTACION,A,Teoria,,103-Y2-101,Martes 18:00-20:00,0
IIM989017,IIM-9890-17,SENSORES E INSTRUMENTACION,A-L1,Laboratorio,,103-Y2-101,"Jueves 18:00-20:00, Viernes 18:00-20:00",0
IIM989017,IIM-9890-17,SENSORES E INSTRUMENTACION,B,Teoria,PONCE MONARREZ ISRAEL ULISES,103,Lunes 11:00-13:00,20
IIM989017,IIM-9890-17,SENSORES E INSTRUMENTACION,B-L1,Laboratorio,PONCE MONARREZ ISRAEL ULISES,103,"Miércoles 11:00-13:00, Viernes 11:00-13:00",20
IIM989017,IIM-9890-17,SENSORES E INSTRUMENTACION,C,Teoria,ROMO MEZA JESUS ROBERTO,103-D-203,Viernes 18:00-20:00,30
IIM989017,IIM-9890-17,SENSORES E INSTRUMENTACION,C-L1,Laboratorio,ROMO MEZA JESUS ROBERTO,103-D-203,"Lunes 18:00-20:00, Miércoles 18:00-20:00",30
IIM989117,IIM-9891-17,ESTRUCTURAS,A,Teoria,OLMOS GALARZA BENJAMIN ALEJANDRO,103-D-206,"Martes 11:00-13:00, Jueves 11:00-13:00",30
IIM989117,IIM-9891-17,ESTRUCTURAS,B,Teoria,OLMOS GALARZA BENJAMIN ALEJANDRO,103-D-107,"Martes 16:00-18:00, Jueves 16:00-18:00",23
IIM993918,IIM-9939-18,MECANICA DE VUELOS,A,Teoria,PAZ PEREZ ARTURO,103-D-107,"Lunes 18:00-20:00, Viernes 15:00-16:00",23
IIM993918,IIM-9939-18,MECANICA DE VUELOS,A-L1,Laboratorio,PAZ PEREZ ARTURO,103-D-107,Miércoles 18:00-20:00,23
IIM994018,IIM-9940-18,MOTORES DE COMBUSTION INTERNA,A,Teoria,VILLANUEVA MONTELLANO ALFREDO,103-H1-309,"Lunes 20:00-22:00, Miércoles 19:00-20:00",21
IIM994018,IIM-9940-18,MOTORES DE COMBUSTION INTERNA,A-L1,Laboratorio,VILLANUEVA MONTELLANO ALFREDO,103-H1-309,Miércoles 20:00-22:00,21
IIM994018,IIM-9940-18,MOTORES DE COMBUSTION INTERNA,B,Teoria,... ... ...,103-D-107,"Martes 20:00-22:00, Jueves 20:00-21:00",23
IIM994018,IIM-9940-18,MOTORES DE COMBUSTION INTERNA,B-L1,Laboratorio,... ... ...,103-D-107,"Jueves 21:00-22:00, Viernes 20:00-21:00",23
IIM994118,IIM-9941-18,MECANICA DE FLUIDOS I,A,Teoria,OLMOS GALARZA BENJAMIN ALEJANDRO,103-H1-308,"Martes 13:00-15:00, Jueves 13:00-14:00",24
IIM994118,IIM-9941-18,MECANICA DE FLUIDOS I,A-L1,Laboratorio,OLMOS GALARZA BENJAMIN ALEJANDRO,103-H1-308,Viernes 13:00-15:00,24
IIM994118,IIM-9941-18,MECANICA DE FLUIDOS I,B,Teoria,CALDIÑO HERRERA UZZIEL Lu -,"103-D-211,","Mi - 103-J1-114-a, Lunes 13:00-15:00, Miércoles 13:00-14:00",32
IIM994118,IIM-9941-18,MECANICA DE FLUIDOS I,B-L1,Laboratorio,CALDIÑO HERRERA UZZIEL,103-D-211,Viernes 13:00-15:00,32
IIM994218,IIM-9942-18,AERODINAMICA,A,Teoria,TILVALDYEV SHEHRET ABDULKADYROVICH,103-D-202,"Lunes 13:00-15:00, Miércoles 13:00-14:00",30
IIM994218,IIM-9942-18,AERODINAMICA,A-L1,Laboratorio,TILVALDYEV SHEHRET ABDULKADYROVICH,103-J1-114,Viernes 13:00-15:00,30
IIM994318,IIM-9943-18,DISEÑO DE PLANTAS INDUSTRIALES,A,Teoria,VICTORIO CABRERA RAUL MANUEL,103-H1-208,Lunes 18:00-21:00,20
IIM994418,IIM-9944-18,ESTADISTICA INDUSTRIAL,A,Teoria,MOLINA ARREDONDO REY DAVID,103-D-201,Jueves 18:00-21:00,16
IIM994518,IIM-9945-18,MANUFACTURA ESBELTA,A,Teoria,VALENZUELA CORRAL JOSE JORGE,103-D-213,Viernes 18:00-21:00,25
IIM994618,IIM-9946-18,EVALUACION Y ADMINISTRACION DE PROYECTOS,A,Teoria,BRIBIESCAS SILVA FRANCISCO ARTURO,103,Jueves 18:00-21:00,30
IIM994818,IIM-9948-18,HABILIDADES PROFESIONALES Y BIENESTAR,A,Teoria,ARCINIEGA GARCIA OLIVIA LIZETTE,103,Viernes 18:00-21:00,25
IIM995018,IIM-9950-18,ADMINISTRACION ESBELTA,A,Teoria,PEREZ DOMINGUEZ LUIS ASUNCION,103-D-101,Jueves 18:00-21:00,10
IIM995218,IIM-9952-18,CALIDAD EN LA FUENTE ESBELTA,A,Teoria,ESTRADA ORANTES FRANCISCO JAVIER,103-D-115,Martes 19:00-22:00,10
IIM995318,IIM-9953-18,DISEÑO PARA SIX SIGMA,A,Teoria,LOPEZ JIMENEZ RASCON SALVADOR,103-J1-118,Jueves 18:00-21:00,10
IIM995418,IIM-9954-18,DISEÑO DE EXPERIMENTOS,A,Teoria,RODRIGUEZ PICON LUIS ALBERTO,103-D-201,Miércoles 18:00-21:00,10
MET000215,MET-0002-15,ADMINISTRACION DE LA TECNOLOGIA I,A,Teoria,MARTINEZ ROMERO JAVIER,103-D-215,Jueves 19:00-22:00,15
MET000315,MET-0003-15,ADMINISTRACION DE LA TECNOLOGIA II,A,Teoria,PEREZ OLGUIN IVAN JUAN CARLOS,103-D-210,Viernes 16:00-19:00,15
MET000415,MET-0004-15,PROYECTO DE TECNOLOGIA I,A,Teoria,PEREZ OLGUIN IVAN JUAN CARLOS,103-F-304-e,"Lunes 16:00-19:00, Martes 18:00-21:00",5
MET000515,MET-0005-15,PROYECTO DE TECNOLOGIA II,A,Teoria,CORNEJO MONROY DELFINO,103-D-102-c,"Miércoles 16:00-19:00, Jueves 18:00-21:00",6
MET001118,MET-0011-18,METODOLOGIA DE LA INVESTIGACION,A,Teoria,TORRES ARGUELLES SOLEDAD VIANEY,103-D-209,"Martes 19:00-22:00, Jueves 11:00-14:00",11
CBE980900,CBE-9809-00,DISEÑO DE EXPERIMENTOS AMBIENTALES,A,Teoria,FLORES TAVIZON EDITH,103-E-210,"Lunes 11:00-13:00, Miércoles 11:00-13:00",21
CBE981000,CBE-9810-00,ECOLOGIA Y MEDIO AMBIENTE,A,Teoria,HERNANDEZ GARCIA YAZMIN GUADALUPE,103-E-209,"Lunes 11:00-13:00, Miércoles 11:00-13:00",22
CBE981100,CBE-9811-00,QUIMICA ORGANICA,A,Teoria,"HERNANDEZ GARCIA YAZMIN GUADALUPE Do - Campus Virtual, Vi -","103-E-111,",Viernes 9:00-10:00,32
ICA120296,ICA-1202-96,TOPOGRAFIA,A,Teoria,BUJ BURCIAGA ROGELIO,103-W-115,"Lunes 9:00-11:00, Miércoles 9:00-11:00, Viernes 9:00-10:00",20
ICA120296,ICA-1202-96,TOPOGRAFIA,B,Teoria,BUJ BURCIAGA ROGELIO,103-W-115,"Martes 11:00-13:00, Jueves 11:00-13:00, Viernes 11:00-12:00",20
ICA140200,ICA-1402-00,RESISTENCIA DE MATERIALES,A,Teoria,CARDENAS VARELA HUGO JAVIER,103-E-210,"Lunes 16:00-18:00, Miércoles 16:00-18:00",21
ICA140200,ICA-1402-00,RESISTENCIA DE MATERIALES,B,Teoria,DE LA CRUZ CHAIDEZ SERVIO TULIO,103-E-210,"Martes 13:00-15:00, Jueves 13:00-15:00",21
ICA210496,ICA-2104-96,ANALISIS ESTRUCTURAL I,A,Teoria,AGUILERA GONZALEZ JESUS EDUARDO,103-H1-301,"Martes 16:00-18:00, Jueves 16:00-18:00",20
ICA210496,ICA-2104-96,ANALISIS ESTRUCTURAL I,B,Teoria,DE LA CRUZ CHAIDEZ SERVIO TULIO,103-H1-301,"Lunes 16:00-18:00, Miércoles 16:00-18:00",20
ICA210596,ICA-2105-96,ANALISIS ESTRUCTURAL II,A,Teoria,AGUILERA GONZALEZ JESUS EDUARDO,103-E-210,"Lunes 20:00-22:00, Miércoles 20:00-22:00",21
